title,label
cuyahoga county passed program guarantee college savings account every single child enters kindergarten county first county united states,1
angelina jolie asks keep jewellery divorce brad pitt including 194k engagement ring,0
oil gas prices sent state revenues palin sent large share revenue directly back people alaska,1
florida shelled money drug testing saved denying welfare benefits people tested positive drugs,1
ustax rate successful small businesses 446 percent business tax rate canada 15 percent,1
state ethics commission took absolutely percent cuts state agencies somewhere 7 percent range governors office,1
justin bieber selena gomez relationship rumors proposals jealousy bieber desperate reconcile update,0
adam sandler confirms justin bieber didnt ask acting advice says singer funny hell opinion,0
richard cordrays nomination head consumer financial protection bureau marks first time senate history political party blocked nomination someone didnt like construction agency,1
anna faris chris pratt emerged heartbreaking divorce unscathed still best friends,0
seventy ohios 88 counties 25 percent residents eligible emergency food,1
among developed nations least economically socially mobile country world,1
fifa pressured brazil passing socalled budweiser bill allowing beer sales soccer stadiums,1
dream come true dirrty halloween birthday girl kylie jenner shares highlights last year,0
president george w bush added 49 trillion debt president obama weve added 65 trillion debt,1
united states spends almost three times per capita spend uk health care 50 percent pay france,1
welcoming baby together joint gq cover inside kylie jenner travis scotts whirlwind romance,0
national debt equal 48700 every american 128300 every us household equivalent size entire economy,1
angelina jolie jennifer aniston facetoface meeting facetoface meeting despite report,0
beyonce husband jayz experienced difficult delivery birth twins lot drama exclusive,0
tellers paid kickbacks directing elderly consumers safe deposits risky ones,1
says king street patriots held fundraiser featuring author believes registering poor vote unamerican,1
already calendar year since january 1 20000 people come across border apprehended unauthorized,1
dane county executive kathleen falk raised property taxes millions dollars every year approved second highest increase state 2010,1
vote mexico every eligible mexican citizen tamperproof photoid card thumbprint embossed hologram,1
saudi arabia muslim country 47 muslimmajority countries women get licenses drive,1
going kill families terrorists realize theres something called geneva convention going pull,1
black voter turnout 2012 exceeded rate white voter turnout even states strictest voter id laws,1
weve private sector double investment made public sector quonset business park,1
obama spent 40 percent pac money 43 percent exact iowa new hampshire nevada south carolina politicians,1
says recent year homeowners across ohio signed mineral rights agreements understand billion dollars worth leases signed date,1
18 percent jobs accessible transit metro atlanta residents 33 percent living city,1
among milwaukee public schools students 86 percent behind reading 80 percent behind math,1
tyga insists age difference kylie jenner doesnt matter talks blac chyna dealing hate,0
consume federal level 25 percent gross domestic product historically 20 percent weve taken 5 percent away private sector,1
says bike crosswalk dip wheel road cars must legally stop,1
half kids coming college year cant find job job thats consistent college degree,1
says hillary clinton said attack bosnia attack turned young girls handing flowers,1
kanye west calmer focused one year anniversary breakdown life kim flourishing,0
victoria beckham overjoyed spice girls reunion bands tv deal snub david beckhams move miami,0
voice poll results would disaster coaches adam levine blake shelton ever left,0
ham cheese sandwich one slice bread responsibility usda ham cheese sandwich two slices bread responsibility food drug administration,1
robert pattinson 2018 kristen stewarts ex reportedly flirting kylie minogue bella hadid katy perry,0
miley cyrus liam hemsworth married get engaged wedding plans,0
says 1915 referendum womens right vote went new jersey took legislature pass,1
froze spending 2007 levels 2013 would balance budget 2020 would cut national debt half,1
whos next line throne prince harry come royal family tree prince charles king,0
accidents 50 percent injury accidents 60 percent rebuilt marquette interchange milwaukee,1
weekly republican address boehner calls new way forward focused creating jobs cutting spending reforming congress,1
im member house representatives raised campaign funds last election small contributions less 200,1
drew barrymore gisele bndchen miley cyrus stars honoring international womens day,0
kate middleton really wants get pregnant baby 3 prince william exclusive,0
newt gingrich proponent selecting president popular vote instead electoral college,1
al sharpton went ferguson mo declaring matter fact michael brown didnt use deadly force posed deadly threat officer,1
says gun laws allowing domestic abusers sidestep ban getting gun loophole allows convicted abuser walk gun show walk gun questions asked,1
american hustleshows fbi making reallife bribes washington politicians know us senator turned,1
13 bill clinton speeches fetched 500000 two occurred years wife secretary state,1
says rick scott didnt even come education summit take time go tea party convention week,1
vlogmail instagram gossip cop busted 3136 stories 2017 hollywoodlife worst offender celebritynews celebrityrumors fakenews gossip gossipcop,0
people hunt fish texas given year attend games dallas cowboys dallas mavericks houston texans houston rockets combined,1
kylie jenner travis scotts friends think could secretly engaged reports hollywood life,0
says proposed fiscal year 2013 budget still level state spending took office,1
says car insurance rates decreased since decade ago marketbased solutions attracted auto insurers new jersey,1
emma stone justin theroux caught showing pda emmastone emmastoneofficial emmastones emmastonearmy emmastoneandandrewgarfield e,0
younes bendjima pities scott disick hes scared pulverise fight,0
new york ran reelection carried 58 62 counties george bush 40 counties new york two years earlier,1
says people signed recall petitions wisconsin state sen jim holperin received harassing phone calls outofstate telemarketers claiming represent democratic party insinuating foul play petition circulators,1
last year borrowed 14 trillion 41 cents every dollar spent half debt held foreign investors,1
man using bath salts reported raccoons set fire inside home stolen cell phone,1
wont even support colleagues motion censure bush administration systemic repeated illegal wiretaps,1
spending caught us debt soon eclipse entire size national economy,1
today first time fifteen years master locks unionized plant milwaukee running full capacity,1
voice blake shelton gets jealous gwen stefani fawns ov cbs news 8 san diego ca news station kfmb channel 8,0
today hosts hint rumored feud hoda kotb savannah guthrie megyn kelly trade mean girl jabs air,0
well know teamsters wanted drill alaska voted drilling alaska like im slam dunk every issue,1
members public charged 50 hear gov scott walker dozen members administration talk jobs economy lambeau field,1
amiddleclass family donates 1 charity get 15 cents income tax bill gates donates 1 charity takes 35 cents income tax,1
says mitt romney told university students ohio start business borrow money parents,1
kylie jenner travis scott headed split reveals shes living bff,0
brad pitt storms set tough day filming angelina jolie divorce stressing,0
numbers make clear georgia voters increasingly taking advantage early voting opportunities,1
important career decision make marry heres means meghan markle,0
brad pitt uni professor neri oxman seeing six months following angelina jolie split,0
opponent day one campaign attacked medicare medicare advantage claim found false,1
says republican vote creating house panel investigate planned parenthood,1
picture justin theroux cuddling close friend naomi watts upset wife jennifer aniston,0
says since 1994 vawa first passed incidents domestic violence dropped 50 percent,1
member american public ever killed commercial nuclear power record unmatched fuels,1
democratic campaign fla governor ever kinds resources early election cycle,1
passed without frankly help republican caucus passed 25 tax cuts last year mostly aimed middle class small businesses,1
literally hundreds new tax preferences loopholes added code since 1986 last time,1
crist sent top policy staffer house committee testify support proposal vetoed bill,1
says marco rubio said people essentially dont agree ought leave country like keith olbermann,1
youre earning 100000 year commute new york every day pay port authority tolls pay state new jersey income tax,1
says 18 percent portland elementary schools art instruction compared 83 percent nationally,1
says oregonians food shelter proudly features board members monsanto syngenta oregon farm bureau also receives funding biotech companies,1
since 2008 gwinnett countys population grown 15 percent county government staff increased 1 percent,1
first principles allowed fellow like get truck go one end state started 20 points wound 20 points ahead election night,1
twenty two years ago running governor bill nelson missed 56 percent votes us house,1
exclusive prince harry meghan markle hid paparazzi relationship went public,0
carolyn b maloney twitter womens health wellbeing dont seem count math gops merciless paymoreforless healthcare bill must defund ppfa,1
despite claims jennifer aniston justin theroux fight orlando blooms birthday celebration,0
mariah careys boyfriend bryan tanaka cant keep hands feels thighs date night,0
says us rep paul ryan attacked president amount medicare savings ryan budget,1
fidel castro made preferences known campaign unkind things say,1
gwen stefani finding inspiration another baby janet jackson story true find gossip cop say married biography,0
rihanna hassan jameel two years surprising revelations mean chris brown,0
gop platform seeks limits abortion silent exception rape 30 years,1
meghan markle really pippa middletons wedding reception details much debated mystery,0
big soda lot moneythey make lot profit product market neighborhoods suffer things trying cure,1
ill make sure jailed donald trump tells ghanas prez mahama ghana home ghana news politics info news ghana ghana,0
productivity risen 18 percent yet wages stayed flat 5million people poverty country 2000,1
david cicilline state representative opposed tough mandatory sentences convicted domestic violence child abuse,1
electric utility firstenergys annual revenues greater gdp haiti kyrgyzstan iceland 15 african nations,1
kristen stewart opens dating robert pattinson coming gay says public enemy,0
congress bewildered scope reach spying apparatus 2008 2012 explicitly rejected amendment calling disclosure,1
welcoming baby together joint gq cover inside kylie jenner travis scotts whirlwind romance,0
switzerland netherlands cover citizens using private insurers much less cost,1
tenure mayor saw houstons crime rates drop lowest levels 25 years,1
every week state lawmakers able cut timeline saves georgia taxpayers approximately 100000,1
database police use look wanted suspects excludes certain warrants issued atlanta municipal court,1
due tax cuts lower property values 2009 property taxes almost 3 billion 2007 property taxes,1
past twenty years number homicides committed firearm united states decreased nearly 40 percent number crimes involving use firearm also plummeted declining nearly 70 percent,1
house representatives voted 300131 remove countryoforigin labeling chicken pork beef sold us,1
bush administration actually prominent liberal write book bush preparing fascist takeover country,1
kate middleton prince william may celebrating prince georges birthday caribbean island,0
national study 2500 charter schools shows maybe 20 percent better community public schools 40 percent worse rest significant difference,1
barack obama voted born alive legislation illinois virtually identical federal law,1
suri cruise 2018 12yearold wants start acting career reports tom cruise custody disapproval katie holmes boyfriend debunked,0
venus williams vs garbine muguruza wimbledon 2017 time tv schedule live stream womens final,0
angelina jolies parental choices must really worried judge overseeing brad pitt custody fight experts say,0
jennifer aniston justin therouxs furious fights new york neighbour bike covered sausage real reason split claim reports,0
dont understand republicans idea john mccain introduced cap trade legislation three times,1
angelina jolie snubbed margot robbie guessing brad pitt rumors exclusive,0
selfprotective loving intimate kate wills body language new baby boy reveals,0
jennifer lopez engaged alex rodriguez start dating baseball star previously gone,0
earmarks requested federal spending bill included 277000 potato pest management wisconsin,1
selena gomez isnt worried justin bieber hailey baldwins engagement dont worry,0
republican redistricting plans cut democrat nancy nusbaum state senate district half block,1
khloe kardashian finally opened tristan thompson alleged infidelity heres complete timeline cheating scandal,0
antidefamation league blasts larry davids concentration camp snl jokes offensive insensitive unfunny,0
year newt gingrich raised much money mitt romney tim pawlenty sarah palin mike huckabee combined,1
small staff 51 still fewer decade ago yet caseload like courts grown,1
mercedes said high taxes cost business new jersey worked georgias advantage landing companys usa corporate headquarters,1
kylie jenner struggling pregnancy food cravings holidays challenging,0
lady gaga reveals plan cover face trump gets fired office feel free,0
says baby coos county two times likely born mother someone used tobacco pregnancy average baby born oregon us,1
spent approximately 20billion money pork barrel earmark projects maybe done right maybe money would gone inspect bridges bridges across country,1
proposed raises norcross city council would put line likedsized communities,1
bain capital helped start early childhood learning company called bright horizons first lady michelle obama rightly praised,1
says mitt romney corporation bermuda failed disclose seven different financial disclosures,1
bishops united states believe 1919 came affordable comprehensive universal health care,1
romney refused pardon decorated soldier returning iraq charged crime involving bb gun 13,1
congress right best job ever done women federal legislature still 19 percent,1
hillary rodham clinton senator new york schumer clinton announce key senate panel approves 13 million labor health human services projects hudson valley,1
says 3c corridor train would taken hour 15 minutes longer carry passengers across ohio would taken new york central train 1935,1
repeated requests additional security benghazi routinely denied hillary clintons state department,1
kate middleton massive fortune duchess heres know royals net worth,0
chesterfield eliminated positions general government operations commonwealth entire state government since fiscal 2009,1
first time since korean war total federal spending gone two years row,1
meghan markle frustrated strict royal rules learning hard way life inside family,0
top 10 wellpaid ceos america received combined 770 million 2010 average american workers wage rose 2 percent,1
state texas even use everify system determine someone legally country apply job,1
says got unions agree 10 million reduction salaries health benefits serving dane county executive wisconsin,1
mccain questioned hiring lobbyists campaign staff top lobbyist actually nerve say american people wont care,1
multiple media reports donald trumps business dealings mob mafia,1
says charlie crist rode jet belongs serial polluter history environmental violations fined nearly 2 million polluting water,1
eightythree law enforcement officers died line duty year twentyfour shot killed cold blood,1
says fewer 30 percent texas college students graduate four years 58 percent graduate within six years,1
britney spears justin timberlake collaborating new music crying river report,0
take population growth virginia net zero job creation since bob mcdonnell became governor,1
three courts found new health care law constitutional two found unconstitutional,1
mamma mia go director ol parker casting cher refused contemplate anyone else,0
ninetyfive percent oregonians health insurance coverage tens thousands first time,1
exporters using federal loophole deceptively sell products made cat dog fur us consumers,1
real angelina jolie tom cruise mel gibson former studio exec sherry lansing shares hollywood secrets,0
gwen stefani shuts rumours dumped blake shelton jealousy drama lovedup snap,0
trumps assertion left wing protesters violent white supremacists charlottesville sets firestorm,0
says central texas river water sent downstream rice farmers 2011 equaled three years worth austins water use,1
think little less half people prisons less year people check kiters dont pay child support locking state pen,1
justin theroux reacts jennifer aniston dragged brad pitt angelina jolies divorce news,0
assistant professor economics gatton college business economics university kentucky,1
texas prosecutor rosemary lehmberg purchased 72 bottles vodka one store alone year,1
says connie mack wrote letter department transportation order get 29 million stimulus congressional district,1
pregnant women trying buy health insurance barred maternity coverage preexisting condition,1
tailpipe emissions rules fully implemented regulations go keep temperature rising nearly five onehundredths degree fahrenheit 2050,1
radiation coming new tsa body scanners equivalent three minutes worth air travel anybody say 30000 feet,1
initial efforts strip airport contractors special diversity status effect contracts citys diversity goals,1
kristen stewart robert pattinson 2018 actress rumored direct next film together quit acting,0
four statewide races century within 300vote margin three overturned recount,1
taxpayers pay roughly 45 percent births wisconsin 60 percent births milwaukee,1
folks lost minds thick beyonce isguess forgot recently birthed two whole people,0
jj watt tyler perry jamie foxx celebrities give big relief funds deadly texas floods,0
truth matter administration fbis crime statistics show violent crime reduced massachusetts 7 percent,1
ellen degeneres portia de rossi exchange loving anniversary tributes celebration nine years marriage,0
end governor rick perrys term drained texas taxpayers 360000 pay rental mansion living historic governors mansion repaired,1
trey radel even qualify drive lee county school bus point yet occupies seat congress,1
john brennan asked directly geographic limitation drone strike program brennan responded said limitation,1
one kardashian enough anna wintour banned kims mom kris jenner met ball real housewives werent welcome either,0
united states invaded iraq saddam hussein wanted acquire weapons mass destruction said capture,1
says alex jones said victims sandy hook massacre child actors one actually killed,1
jennifer garner handling ben affleck lindsay shookus relationship shes embarrassed source says,0
surveys show many citizens think devote full quarter even third federal budget foreign aid,1
incoming house speaker dean cannon incoming senate president mike haridopolos said plan champion efforts next legislative session allow oil rigs floridas coast,1
hour sleep lose change daylight saving time might initially pose health risks,1
kylie jenner cusp becoming worlds youngest selfmade billionaire forbes estimating net worth 3 times large kim kardashians,0
says us house representatives weve bipartisan support repeal obamacare getting rid cap trade building keystone pipeline,1
disagreed strongly bush administration issue global warming environment johnmccain us senator arizona republican 31 39 31 37 8 debate nashville tenn 11982json halftrue says donald trump saidhewould neutral israel enemies israel conservativesolutionspac florida organization 3 0 1 0 0 tv ad 10184json barelytrue dave brat said best way fix social security would give seniors back paid messagemachine2014socialsecurity jacktrammell professor virginia democrat 1 0 0 0 0 tv ad 4418json pantsfire wisconsin department corrections considering implementing mandatory physical fitness testing security staff workers chainemail none 11 43 8 5 105 chain email 8012json mostlytrue twentyfour percent doctors virginia currently dont accept new medicaid patients reimbursement rates low healthcaremedicaid daveschwartz virginia director americans prosperity virginia republican 0 0 0 1 0 speech 10018json mostlytrue last six years ciancis administration violent crime united states region rhode island providence crimecriminaljusticepublicsafety jorgeelorza law professor rhode island democrat 1 1 0 2 0 debate 10808json mostlytrue poor people today percentage population 1970s poverty jebbush florida republican 17 5 17 24 2 interview reporters north carolina gop headquarters 11386json mostlytrue irans regime responsible 1000 american casualties iraq war plotted terrorist attack nations capital foreignpolicyiraqterrorism michaelmccaul congressman texas republican 1 0 1 4 0 republican weekly radiotv address 3360json true says taxes paid poorest residents texas national average incometaxes paulkrugman new york times columnist none 0 2 3 4 0 oped column 2381json barelytrue says john boehner changed position extending bush tax cuts taxes robertgibbs former white house press secretary democrat 1 1 0 1 0 white house news release 4637json halftrue new jerseys poverty rate increased since governor took office number new jerseyans without health insurance risen healthcarepoverty stephensweeney state senator democrat 1 2 3 1 0 message facebook 11111json barelytrue obamas clean power plan eliminates coalfired power plants climatechangeenergyenvironment roberthenneke director center american future texas organization 1 0 0 0 0 oped column 9340json barelytrue estimates adopting obamacares medicaid expansion show cost virginia taxpayers 902 million 2022 medicaidstatebudget campaignliberty republican 1 0 0 0 0 petition 9628json false obamacare already caused millions hardworking virginians lose health insurance healthcare barbaracomstock state delegate virginia republican 1 1 0 0 0 web post 7102json false tennesseans hunting fishing licenses vote electionsrecreation lamaralexander republican 1 2 2 0 0 news release announcing support sportsmens bill 3269json halftrue federal government regulates holes swiss cheese foodsafetygovernmentefficiency lynnwestmoreland republican 1 1 3 0 0 3487json false american troops never formal control another nation foreignpolicymilitary karlrove texas republican 2 5 2 8 0 interview sean hannity fox news 3566json false guy going speaker house four years name ballot one time candidatesbiographyelectionsredistricting scottrandolph state representative florida democrat 0 1 1 0 0 comments appearance rachel maddow show msnbc 2991json false continue see isolated incidents people trying vote five six times day crimeelections scottfitzgerald state senator 13th district wisconsin republican 1 2 1 0 0 interview newspaper editorial board 7540json true seven 10 highestincome counties country ring city washington dc correctionsandupdatesfederalbudgetpunditswealth sarahpalin alaska republican 9 19 9 6 6 speech cpac 4092json false sponsored cosponsor legislation ever passed everify provisions back 2010 served legislature immigration adamhasner florida republican 2 1 4 4 0 debate 7395json true says texas last workers compensation coverage laborworkers sacramentobeeeditorialboard none 1 0 1 1 0 editorial 7460json mostlytrue annual surveys rhode island communities receive drug free community grants many report 50 percent youth surveyed think daily marijuana use poses serious risk harm drugseducationmarijuana nancydevaney chairwoman ocean state prevention alliance rhode island newsmaker 0 1 0 1 0 news release 7122json false operating health care exchange would illegal georgia states legislation passed states healthcare michaelcannon cato institute director health policy studies libertarian 0 1 0 0 0 article 5318json halftrue 2011 legislative session deqs budget cut 185 percent disproportionate cut compared natural resource agencies environmentgovernmentregulationstatebudget oregonenvironmentalcounciloregonbusinessassoc organization 0 0 1 0 0 letter 1177json true already health insurance job medicare medicaid va nothing plan require employer change coverage doctor healthcare barackobama president illinois democrat 70 71 160 163 9 speech congress 7309json mostlytrue says area damaged hurricane sandy represents roughly 10 percent nations economy economyweather rodneyfrelinghuysen republican 1 0 0 1 0 speech house floor 11168json halftrue 700 billion robbed medicare pay obamacare federalbudgethealthcaremedicare mikehuckabee author arkansas republican 12 5 9 3 4 first republican debate 12615json halftrue dui arrests dropped significantly tampa uber began operating crimetechnology danayoung majority leader florida house representatives florida republican 0 0 2 0 0 tweet 6914json true tennessee students cover 67 percent cost education public universities 60 percent community colleges education johngmorgan chancellor tennessee board regents tennessee none 0 0 0 0 0 testimoney us senate education committee 6050json false opposing efforts increase taxes taxestransportation nathandeal republican 9 5 11 11 0 pledge 3141json barelytrue regulations developers thwarted construction countyowned land milwaukees downtown park east corridor jobslabor jeffstone member state assembly 82nd district wisconsin republican 1 0 0 1 0 statement candidate forum 11319json pantsfire pediatricians cut number proximity vaccines recognize many short period time publichealth bencarson republican 7 12 3 2 4 cnn gop presidential debate 1136json halftrue health care reform plan proposed congress would mean big tax increases healthcare uschambercommerce none 6 3 3 1 1 tv ad 8808json mostlytrue marijuana today genetically modified thc levels far surpass marijuana 1970s drugsmarijuanapublichealth patrickkennedy congressman rhode island democrat 0 1 2 1 0 interview msnbc 10707json barelytrue says us rep patrick murphy sided gop key votes twice often sided democrats congressvotingrecord brookhines democrat 1 0 0 0 0 online oped column 6047json false homosexual behavior cuts lifeby 20 years gaysandlesbianshealthcaresexuality bobmarshall state delegate virginia republican 0 2 0 0 1 interview 9485json false proposed gogebic iron ore mine hill apostle islands national lakeshore caves along lake superior energyenvironment aljazeeraamerica journalist 0 1 0 0 0 documentary 11085json false youre syria youre christian come country refugee foreignpolicyimmigrationreligion donaldtrump presidentelect new york republican 63 114 51 37 61 speech las vegas 11365json halftrue student loans federal government issued 2007 2012 target produce 66 billion profits united states government debteducationfederalbudget elizabethwarren us senator massachusetts democrat 0 0 3 3 0 speech 3252json true one biggest causes soaring debt economic insecurity ends pentagon spending budget pentagon consumes half discretionary spending deficitfederalbudgetmilitary denniskucinich us representative ohio democrat 1 3 4 6 0 12180json false millionaires working side side george soros bankrolling john kasichs super pac campaignfinance trustedleadershippac republican 0 1 0 0 0 trusted leadership pac ad 1891json pantsfire georgia could get money schools scraping gold gold dome state capitol education roybarnes attorney georgia democrat 0 0 3 3 1 speech 2213json true ive even cut salary twice governmentefficiencyjobaccomplishmentsmessagemachinestatebudget kevinboyce ohio treasurer ohio democrat 0 0 0 0 1 campaign video 5722json pantsfire 2011 legislature cut texas public school funding educationstatebudgetstatefinances susancombs state comptroller texas republican 0 1 0 0 1 public appearance 1566json true nearly top 50 prescribers oxycodone united states florida,1
january november 2014 year far hottest first 11 months year recorded,1
says joe biden said jon corzine smartest guy know terms economy finance really mean,1
khloe kardashian fears dumped delivery room dumped delivery room tristan thompson,0
gwen stefani admits vegas residency end musical journey settling blake,0
senator obamas relatives friends say talking running president least last 15 years campaign spokesman said candidatesbiography hillaryclinton presidential candidate new york democrat 40 29 69 76 7 news release 984json false president obama never received paycheck profitmaking business entire life candidatesbiographypundits joescarborough host morning show msnbc none 1 4 3 3 0 discussion msnbc 8445json false wendy davis opposes limits abortion abortion texasrightlife texas none 0 2 2 0 0 audio recording described radio ad 13044json barelytrue thats legal find somebody elses salary even youre exactly job retaliated including fired places governmentregulationincomejobsmarketregulationsmallbusinessunionswomenworkers hillaryclinton presidential candidate new york democrat 40 29 69 76 7 rally tampa 6068json true united states experienced 40 straight months unemployment 8 percent higher economyjobs dianeblack member congress tennessee republican 0 0 0 0 0 press release 4007json false president released oil strategic oil reserve energy michelebachmann congresswoman minnesota republican 8 22 6 4 16 interview cbss face nation,1
fights postit notes secret sleepovers brad jennifer anistons separation leads bonkers tabloid tales,0
created many jobs first six months year 2011 2011 best single year privatesector job growth since year 2000,1
john mccain voted funding troops timeline draw american troops,1
says gop senate nominee darryl glenn said wants see ted cruz appointed us supreme court,1
weeknd helped selena gomez recover kidney transplant one biggest supports says source,0
kuwtk producer ryan seacrest leaving good kris jenner terrified hes done show,0
meghan markle prince harry made quotsoul pactquot promising love quotall eternityquot,0
virginia spends 400000 abstinence programs losing 25 million federal funds due gov bob mcdonnells political agenda,1
second quarter row campaign raised money challenger nation brought fundraising total 800000,1
meghan markles uni pals reveal secret wild child past could rival partyloving prince harrys,0
kardashians desperately trying rescue kylie jenners new show slammed fakest reality show ever,0
creeping defense commitments middle east globally consume half us discretionary budget annually,1
ironic first energy corp going name football stadium cleveland public power supply electricity,1
galveston texas allowed people privatize part social security people building wealth,1
says florida refused allow theinsurance commissioner negotiate lower rates companies refuse rates high obamacare,1
republicanled softening firearms training rules means untrained individuals would allowed carry guns state permit,1
john mccain opposed bankruptcy protections families bankruptcy medical expenses couldnt pay,1
says raise number thirdgraders read thirdgrade level affect everything graduation rates incarceration rates,1
brad pitt thinks leaving jennifer aniston angelina jolie one biggest mistakes life exclusive,0
served city commissioner made great strides successfully fought adding women people color fire bureau,1
special report georgia becomes first state ban muslim culture historic move restore western values,0
meryl streeps strong speech donald trump golden globes gets thumbsup hollywood bollywood,0
claim plan set panels bureaucrats power kill senior citizens lie plain simple,1
says russ feingold said obamacare could keep doctors plans rated lie year,1
caitlyn jenner weird sense joy days says cellulite makes feel feminine married biography,0
25 million people live texas less 2 percent concealed handgun licenses,1
nato hasnt provided enough troops afghanistan still angry us going iraq,1
william kate middleton crowned secret succession plot secret succession plot despite report,0
says us sen ron johnson voted let oil gas companies emit unlimited carbon pollution air,1
mto shocker jennifer lopez appeared hurt back trying dance like ciara watch 47 year old get injured pics,0
scandalous reports christina milian karrueche tran friends circulating gossip cop clears air married biography,0
kirk violate pentagon rules twice actually improperly mingling politics military service,1
angelina jolie snubbed margot robbie guessing brad pitt rumors exclusive,0
obama said proposed 1000 emergency energy rebate enough offset increased cost gas working family next 4 months,1
know cant pull truth matter started today would take one year one year get 160000 troops physically iraq logistically,1
wisconsins governor cuts perquisites much plans would still leave workers better private sector counterparts,1
audit shows 65 million people active social security numbers 112 years age older,1
typical married couple contribute 119000 medicare receive 357000 medicare benefits lifetimes,1
wisconsin first state ban public private sector employment discrimination based sexual orientation,1
jennifer aniston adam sandler italy imagine fun yacht trip ever video,0
jim carrey robert de niro lead celebrity tributes jerry lewis didnt miss beat punchline,0
connecticut fifth toughest gun control laws country including assault weapons ban bans 35 different weapons,1
justin bieber still reeling selena gomez split searching new love replace,0
bill delaying start classes labor day would permit school districts shave 5 full weeks school year,1
gun epidemic leading cause death young africanamerican men next nine causes put together,1
floridas cfo shut krakows scam refunded 12 million josephine victims con man,1
also support bush tax cuts sen mccain voted originally believes made permanent im glad agrees made permanent,1
says called addressing risks derivatives cracking subprime mortgages improving financial oversight early financial crisis,1
kurt russel showed overpaid celebs time shut trump hits hurts,0
six rhode island taxcredit programs worth 35 million three companies got 90 percent cvs two companies even located state rhode island,1
first round repayments financial institutions received tarp money government actually turned profit,1
says none government programs targeted elimination severe cutback house republican spending plans appeared gaos list government programs high risk waste fraud abuse,1
happened prince harry meghan markle engaged finally modern bride royal family needs,0
2009 democratic wisconsin state senators rammed billiondollar tax hike 24 hours public input,1
standpoint county government neither school system received increase funding past six years,1
bella hadid flashes underboob parties cara delevingne kendall jenner travis scotts birthday bash,0
lionel richie doesnt want see daughter sofia get hurt scott disicks playboy ways says source,0
president added close 68000 troops last year since came office 30000 hear others added,1
jennifer aniston wants justin theroux stop humiliating divorce announcement exclusive,0
blake shelton would love baby gwen stefani hes also perfectly happy stepdad,0
meghan markles father says walk daughter aisle make uk,0
14 years since president vice president member family gone attended least event olympics,1
jennifer aniston brad pitt friends urging fairy tale ending fairy tale ending despite reports,0
khlo kardashian begging tristan thompson put ring baby comes report,0
1935 50 elderly population lived poverty today poverty rate stands officially 94,1
vanity fair magazine december 2017 jennifer lopez alex rodriguez cover graydon carter editor 0764920179634 amazoncom books,0
united states death rate twoandahalf times higher high school education,1
sure kate middleton looks great lets talk giving birth really womens bodies,0
electric car sales georgia dropped dramatically since 5000 tax credit eliminated 200 annual registration fee imposed july 1,1
senate immigration bill filled things like rewards au pair agencies alaskan seafood processors vegas casinos,1
queen elizabeth says muslim refugees dividing nationality fully agree donald trump shouldvideo,0
hole earth thats going dug proposed gogebic mine bigger entire district,1
5 percent increase domestic production would increase world supply less 1 percent almost nothing dependence foreign oil would also virtually effect price gas pump,1
currently intelligence community collect business records lawabiding americans connection terrorism,1
african american men prison jail probation parole enslaved 1850,1
florida ranks last ratio employees residentsand florida dead last nation state employee payroll expenditures per resident,1
inevitable taylor swift backlash begins watching critical mad love crumble right schedule,0
virginia named best managed state best state business best state toraise child governor,1
every family health insurance policy 900 hidden tax subsidize health care costs uninsured,1
finance experts estimate paying cash 25 billion projects funded sales tax saved gwinnett county 1 billion interest payments,1
fergie reportedly crushing hard kendall jenner singer wants explore fantasies split rumors,0
countries africa higher vaccination rates united states,1
thirtyfour percent hispanics dont health care dont health insurance,1
past three years weve added enough new oil gas pipeline circle earth,1
gore looking turn idle fans activists 3year ad campaign feature enemies united climate,1
brad pitt fears falling love angelina jolie divorce keeping casual costar,0
sixty percent auto thefts st petersburg caused people leaving keys car,1
democrats said even one hearing stimulus bill would one many single day approve five complex propositions affect lives millions,1
gwen stefani still smitten blake shelton never tried change exclusive,0
paris jackson reports come bisexual everyone known years news,0
2010 mr anthony gemma described prolife candidate claims prochoice,1
mayor providence one five renaissance cities america according usa today days money magazine said fifth best city live america addition cities almanac said 1994 believe safest city america,1
new fools horses video watch david beckham poke fun glasses gag sport relief,0
since 2000 entered politics jon husted ballot six times three different political offices,1
constitutional issue affects paychecks members congress shutdown,1
law established whether rhode island public employees property rights pensions,1
asked years ago whether could see lifting cap payroll tax mccain said could today hes attacking holding position,1
past decade new york state 30 current former state officeholders convicted sanctioned accused wrongdoing state,1
wisconsins 6th congressional district manufacturing jobs almost nation,1
president obamas proposal calls serious cuts longterm carbon emissions china india still allowed increase emissions,1
us forces iraq afghanistan include thousand still green card holders even citizens country,1
says five democratic state senators bicycle tailgating bill,1
report health insurance industry ignores key policies part senate finance committee bill,1
unlike gridlock washington 80 percent bills passed general assembly bipartisan support,1
recognize salaries faculty lowest new england exception university maine,1
theres new theory khlo kylie reveal pregnancies solid yet,0
nick jonas priyanka chopras relationship reportedly instagram official fans loving photo,0
newt gingrich suggested building mirror system space could improve earths habitability,1
britney spears mobbed fans first visit israel cancels dinner pm benjamin netanyahu entertainment news firstpost,0
donald trump jr suggests ron perlman knew harvey weinsteins sexual abuse calls coward silent,0
inside ben affleck matt damons enduring friendship survived scandal heartbreak tabloid fodder,0
wisconsin called badger state ancestors came hopes living american dream mining,1
